"LOCATION",INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
OECD,CCI,AMPLITUD,LTRENDIDX,M,1981-11,98.09951,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1981-12,98.17636,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1982-01,98.36601,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1982-02,98.43529,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1982-03,98.48795,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1982-04,98.60369,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1982-05,98.65714,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1982-06,98.58654,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1982-07,98.44421,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1982-08,98.36932,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1982-09,98.38894,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1982-10,98.4657,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1982-11,98.53135,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1982-12,98.62478,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1983-01,98.8451,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1983-02,99.23602,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1983-03,99.72906,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1983-04,100.1284,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1983-05,100.3363,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1983-06,100.394,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1983-07,100.3927,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1983-08,100.3603,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1983-09,100.329,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1983-10,100.3709,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1983-11,100.5407,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1983-12,100.7777,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1984-01,100.9668,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1984-02,100.9926,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1984-03,100.9272,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1984-04,100.79,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1984-05,100.6845,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1984-06,100.6302,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1984-07,100.6907,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1984-08,100.8015,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1984-09,100.8758,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1984-10,100.8506,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1984-11,100.8338,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1984-12,100.8483,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1985-01,100.8973,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1985-02,100.8679,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1985-03,100.8334,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1985-04,100.8248,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1985-05,100.829,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1985-06,100.8718,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1985-07,100.8767,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1985-08,100.8621,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1985-09,100.8675,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1985-10,100.9163,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1985-11,101.0204,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1985-12,101.1551,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1986-01,101.2737,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1986-02,101.3331,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1986-03,101.3564,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1986-04,101.3719,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1986-05,101.3933,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1986-06,101.4351,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1986-07,101.4106,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1986-08,101.3361,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1986-09,101.2548,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1986-10,101.2099,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1986-11,101.1263,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1986-12,101.0444,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1987-01,101.0233,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1987-02,101.0644,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1987-03,101.1391,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1987-04,101.224,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1987-05,101.2821,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1987-06,101.3537,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1987-07,101.4266,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1987-08,101.445,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1987-09,101.3776,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1987-10,101.2168,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1987-11,101.0824,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1987-12,101.1231,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1988-01,101.2554,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1988-02,101.3875,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1988-03,101.4891,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1988-04,101.5383,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1988-05,101.6004,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1988-06,101.6514,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1988-07,101.7077,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1988-08,101.7909,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1988-09,101.8186,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1988-10,101.7833,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1988-11,101.7448,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1988-12,101.7074,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1989-01,101.6845,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1989-02,101.5743,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1989-03,101.4014,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1989-04,101.2388,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1989-05,101.1614,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1989-06,101.1701,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1989-07,101.2411,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1989-08,101.3218,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1989-09,101.4091,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1989-10,101.3826,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1989-11,101.3289,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1989-12,101.3126,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1990-01,101.3064,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1990-02,101.253,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1990-03,101.2053,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1990-04,101.1831,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1990-05,101.1062,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1990-06,100.9711,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1990-07,100.7187,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1990-08,100.2653,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1990-09,99.76628,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1990-10,99.42733,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1990-11,99.33683,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1990-12,99.38278,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1991-01,99.49606,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1991-02,99.78778,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1991-03,100.1966,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1991-04,100.3431,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1991-05,100.3389,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1991-06,100.2906,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1991-07,100.2149,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1991-08,100.1529,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1991-09,100.0804,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1991-10,99.86243,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1991-11,99.55927,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1991-12,99.34981,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1992-01,99.30716,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1992-02,99.42896,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1992-03,99.61339,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1992-04,99.7263,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1992-05,99.7455,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1992-06,99.64783,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1992-07,99.44659,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1992-08,99.21829,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1992-09,99.02657,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1992-10,98.95634,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1992-11,99.0817,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1992-12,99.23786,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1993-01,99.3166,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1993-02,99.30164,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1993-03,99.26205,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1993-04,99.21011,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1993-05,99.07639,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1993-06,98.90577,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1993-07,98.77466,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1993-08,98.73977,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1993-09,98.78727,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1993-10,98.90047,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1993-11,99.09161,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1993-12,99.43024,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1994-01,99.78799,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1994-02,100.0088,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1994-03,100.1311,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1994-04,100.2653,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1994-05,100.4288,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1994-06,100.5921,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1994-07,100.7346,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1994-08,100.8916,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1994-09,101.015,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1994-10,101.0833,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1994-11,101.095,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1994-12,101.083,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1995-01,101.0374,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1995-02,100.8786,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1995-03,100.6845,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1995-04,100.5815,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1995-05,100.5673,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1995-06,100.6658,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1995-07,100.7531,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1995-08,100.7453,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1995-09,100.6172,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1995-10,100.5143,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1995-11,100.4516,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1995-12,100.4412,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1996-01,100.4452,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1996-02,100.4605,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1996-03,100.4978,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1996-04,100.457,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1996-05,100.3924,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1996-06,100.4006,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1996-07,100.4497,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1996-08,100.5093,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1996-09,100.5549,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1996-10,100.6023,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1996-11,100.6271,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1996-12,100.6219,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1997-01,100.6648,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1997-02,100.7583,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1997-03,100.8658,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1997-04,100.9847,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1997-05,101.1276,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1997-06,101.2796,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1997-07,101.3962,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1997-08,101.4352,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1997-09,101.4502,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1997-10,101.441,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1997-11,101.4331,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1997-12,101.4241,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1998-01,101.5015,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1998-02,101.6007,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1998-03,101.6311,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1998-04,101.6133,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1998-05,101.5394,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1998-06,101.4468,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1998-07,101.377,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1998-08,101.2972,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1998-09,101.2436,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1998-10,101.2763,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1998-11,101.4236,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1998-12,101.5752,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1999-01,101.7595,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1999-02,101.8829,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1999-03,101.8733,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1999-04,101.8246,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1999-05,101.8093,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1999-06,101.8214,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1999-07,101.8286,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1999-08,101.8493,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1999-09,101.9104,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1999-10,101.9976,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1999-11,102.1258,
OECD,CCI,AMPLITUD,LTRENDIDX,M,1999-12,102.2628,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2000-01,102.4044,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2000-02,102.4433,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2000-03,102.4148,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2000-04,102.4071,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2000-05,102.3907,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2000-06,102.3345,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2000-07,102.3036,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2000-08,102.2242,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2000-09,102.0772,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2000-10,101.9668,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2000-11,101.828,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2000-12,101.6056,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2001-01,101.3876,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2001-02,101.2231,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2001-03,101.1367,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2001-04,101.0766,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2001-05,101.0222,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2001-06,100.9618,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2001-07,100.8381,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2001-08,100.6105,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2001-09,100.3205,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2001-10,100.1676,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2001-11,100.2182,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2001-12,100.41,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2002-01,100.5914,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2002-02,100.7491,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2002-03,100.8965,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2002-04,100.9566,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2002-05,100.9561,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2002-06,100.834,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2002-07,100.6604,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2002-08,100.5015,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2002-09,100.348,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2002-10,100.1599,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2002-11,100.0219,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2002-12,99.85036,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2003-01,99.61328,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2003-02,99.42127,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2003-03,99.41282,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2003-04,99.68004,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2003-05,99.97092,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2003-06,100.1469,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2003-07,100.2193,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2003-08,100.2227,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2003-09,100.2441,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2003-10,100.3246,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2003-11,100.4726,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2003-12,100.6271,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2004-01,100.7824,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2004-02,100.7738,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2004-03,100.7314,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2004-04,100.686,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2004-05,100.6511,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2004-06,100.6937,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2004-07,100.7599,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2004-08,100.7756,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2004-09,100.759,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2004-10,100.7682,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2004-11,100.8347,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2004-12,100.9405,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2005-01,101.0171,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2005-02,100.994,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2005-03,100.854,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2005-04,100.6963,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2005-05,100.6266,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2005-06,100.6588,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2005-07,100.607,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2005-08,100.3768,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2005-09,100.0968,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2005-10,100.0674,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2005-11,100.3161,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2005-12,100.663,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2006-01,100.9006,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2006-02,100.9547,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2006-03,100.9229,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2006-04,100.8177,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2006-05,100.6365,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2006-06,100.5368,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2006-07,100.507,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2006-08,100.5371,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2006-09,100.6897,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2006-10,100.9131,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2006-11,101.0378,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2006-12,101.0869,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2007-01,101.086,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2007-02,101.0182,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2007-03,100.9448,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2007-04,100.934,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2007-05,100.9661,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2007-06,100.9508,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2007-07,100.9104,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2007-08,100.7525,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2007-09,100.542,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2007-10,100.281,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2007-11,99.97682,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2007-12,99.72382,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2008-01,99.46121,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2008-02,99.10337,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2008-03,98.68325,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2008-04,98.1727,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2008-05,97.67882,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2008-06,97.3019,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2008-07,97.18459,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2008-08,97.26588,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2008-09,97.26488,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2008-10,96.96075,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2008-11,96.68124,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2008-12,96.51006,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2009-01,96.42105,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2009-02,96.41182,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2009-03,96.64055,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2009-04,97.12241,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2009-05,97.62134,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2009-06,98.01678,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2009-07,98.27658,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2009-08,98.51265,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2009-09,98.76869,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2009-10,98.90816,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2009-11,98.98019,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2009-12,99.08677,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2010-01,99.20313,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2010-02,99.24879,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2010-03,99.25271,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2010-04,99.22228,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2010-05,99.16838,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2010-06,99.11902,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2010-07,99.04543,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2010-08,99.03197,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2010-09,99.03835,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2010-10,99.09048,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2010-11,99.19841,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2010-12,99.26174,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2011-01,99.24766,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2011-02,99.14662,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2011-03,98.89552,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2011-04,98.73158,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2011-05,98.70962,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2011-06,98.60784,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2011-07,98.31934,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2011-08,97.9674,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2011-09,97.8109,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2011-10,97.8233,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2011-11,97.97777,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2011-12,98.20024,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2012-01,98.45329,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2012-02,98.63744,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2012-03,98.72218,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2012-04,98.71877,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2012-05,98.67886,
